ID,TAXONOMY
129588,
129589,
129590,
129591,
129592,
129593,
129594,
129595,
129596,207RG0100X
129597,
129598,
129599,2084P0800X
129600,
129601,2084P0800X
129602,207Q00000X
129603,
129604,
129605,
129606,
129607,
129608,
129609,
129610,
129611,207UN0901X
129612,
129613,2084P0800X
129614,
129615,
129616,
129617,
129618,207RI0200X
129619,
129620,
129621,
129622,
129623,207Q00000X
129624,207R00000X
129625,
129626,
129627,
129628,2084N0400X
129629,
129630,
129631,207Q00000X
129632,2084N0400X
129633,
129634,207Q00000X
129635,
129636,
129637,
129638,
129639,
129640,
129641,2084N0400X
129642,207Q00000X
129643,
129644,207RC0000X
129645,
129646,
129647,
129648,207Q00000X
129649,207Q00000X
129650,2084P0800X
129651,
129652,
129653,2084P0800X
129654,
129655,
129656,
129657,
129658,
129659,
129660,2084P0800X
129661,
129662,
129663,
129664,
129665,207RR0500X
129666,
129667,
129668,
129669,
129670,
129671,207Q00000X
129672,
129673,
129674,
129675,207R00000X
129676,2084P0800X
129677,
129678,
129679,
129680,207Y00000X
129681,
129682,
129683,207Q00000X
129684,
129685,
129686,
129687,207Q00000X
129688,
129689,2084P0800X
129690,
129691,
129692,2084N0400X
129693,
129694,2084P0800X
129695,
129696,207Q00000X
129697,
129698,
129699,
129700,
129701,
129702,
129703,207RG0300X
129704,207R00000X
129705,
129706,
129707,207Q00000X
129708,
129709,
129710,
129711,
129712,
129713,
129714,
129715,
129716,
129717,
129718,
129719,
129720,
129721,
129722,
129723,
129724,
129725,2084P0800X
129726,
129727,
129728,
129729,
129730,
129731,2084P0800X
129732,207RG0300X
129733,
129734,
129735,
129736,
129737,
129738,
129739,207R00000X
129740,207RP1001X
129741,
129742,
129743,2084N0400X
129744,
129745,
129746,
129747,
129748,
129749,
129750,2084P0800X
129751,
129752,
129753,
129754,
129755,
129756,
129757,2084N0400X
129758,
129759,
129760,207T00000X
129761,
129762,
129763,207ZP0105X
129764,207R00000X
129765,363LF0000X
129766,
129767,
129768,
129769,
129770,
129771,
129772,
129773,
129774,
129775,
129776,
129777,2084P0800X
129778,207R00000X
129779,2084N0400X
129780,
129781,2084N0400X
129782,
129783,2084N0400X
129784,
129785,
129786,
129787,
129788,
129789,
129790,2084P0800X
129791,
129792,207R00000X
129793,207R00000X
129794,
129795,
129796,
129797,
129798,
129799,
129800,207Q00000X
129801,
129802,
129803,
129804,
129805,
129806,
129807,
129808,
129809,
129810,
129811,
129812,2084N0400X
129813,
129814,2084P0800X
129815,
129816,
129817,
129818,207RG0100X
129819,2084N0400X
129820,
129821,
129822,
129823,
129824,207Q00000X
129825,
129826,
129827,
129828,
129829,
129830,
129831,
129832,
129833,
129834,2084P0800X
129835,2085R0001X
129836,
129837,
129838,
129839,2084P0800X
129840,207Q00000X
129841,
129842,2084P0800X
129843,207R00000X
129844,
129845,2084P0800X
129846,
129847,
129848,
129849,207N00000X
129850,
129851,
129852,
129853,207Q00000X
129854,
129855,
129856,
129857,
129858,
129859,
129860,
129861,2084N0400X
129862,2084P0800X
129863,
129864,207Q00000X
129865,
129866,
129867,
129868,
129869,
129870,2084B0040X
129871,
129872,363A00000X
129873,2084N0400X
129874,
129875,
129876,
129877,
129878,2084N0402X
129879,
129880,2084N0400X
129881,
129882,2084P0800X
129883,
129884,
129885,
129886,2084N0400X
129887,
129888,2084N0400X
129889,
129890,207R00000X
129891,
129892,207RG0100X
129893,
129894,
129895,
129896,2084P0800X
129897,
129898,
129899,
129900,
129901,
129902,
129903,
129904,
129905,207Q00000X
129906,
129907,
129908,
129909,390200000X
129910,
129911,207RG0100X
129912,
129913,
129914,
129915,
129916,
129917,
129918,
129919,207R00000X
129920,
129921,
129922,
129923,
129924,
129925,
129926,
129927,
129928,
129929,207N00000X
129930,
129931,2084N0400X
129932,
129933,
129934,
129935,
129936,
129937,207Q00000X
129938,
129939,2084P0800X
129940,2084N0400X
129941,
129942,
129943,
129944,
129945,
129946,207Q00000X
129947,
129948,
129949,208100000X
129950,2080P0203X
129951,
129952,
129953,
129954,2084P0800X
129955,2084P0800X
129956,
129957,
129958,
129959,2084N0400X
129960,
129961,
129962,
129963,
129964,
129965,2084P0800X
129966,
129967,
129968,
129969,2084N0400X
129970,
129971,2084N0400X
129972,2084P0800X
129973,
129974,2084P0800X
129975,
129976,
129977,
129978,
129979,207N00000X
129980,
129981,
129982,
129983,
129984,
129985,163W00000X
129986,
129987,
129988,
129989,
129990,
129991,
129992,
129993,207R00000X
129994,207Q00000X
129995,
129996,
129997,
129998,2084P0800X
129999,
130000,
130001,
130002,
130003,
130004,
130005,
130006,
130007,
130008,
130009,
130010,
130011,2084P0800X
130012,
130013,
130014,207T00000X
130015,
130016,2084N0400X
130017,
130018,
130019,
130020,
130021,
130022,207Q00000X
130023,2084N0400X
130024,
130025,
130026,
130027,
130028,207Q00000X
130029,
130030,207Q00000X
130031,
130032,363LF0000X
130033,
130034,
130035,2085R0001X
130036,
130037,
130038,
130039,
130040,
130041,
130042,207Q00000X
130043,
130044,
130045,
130046,207Q00000X
130047,
130048,
130049,208000000X
130050,2084P0800X
130051,207Q00000X
130052,
130053,
130054,
130055,2084P0800X
130056,207Q00000X
130057,
130058,
130059,
130060,
130061,
130062,
130063,2084P0800X
130064,2080P0207X
130065,
130066,
130067,
130068,
130069,
130070,
130071,207T00000X
130072,
130073,
130074,207Q00000X
130075,
130076,
130077,
130078,
130079,
130080,2084N0400X
130081,
130082,2084P0804X
130083,2084N0400X
130084,2085R0001X
130085,2084P0800X
130086,207Q00000X
130087,
130088,
130089,2084N0400X
130090,207R00000X
130091,
130092,
130093,
130094,
130095,
130096,
130097,
130098,
130099,
130100,
130101,207RG0100X
130102,
130103,
130104,
130105,2084P0804X
130106,
130107,
130108,
130109,207R00000X
130110,
130111,2084P0800X
130112,
130113,
130114,
130115,
130116,
130117,
130118,
130119,2084P0800X
130120,
130121,
130122,
130123,
130124,
130125,208000000X
130126,
130127,
130128,2084N0400X
130129,
130130,
130131,
130132,
130133,
130134,
130135,207RC0000X
130136,
130137,207X00000X
130138,207RI0200X
130139,
130140,2080P0205X
130141,
130142,
130143,
130144,2084P0804X
130145,
130146,
130147,
130148,207R00000X
130149,
130150,
130151,207R00000X
130152,2084P0805X
130153,
130154,207RC0000X
130155,
130156,
130157,2084P0800X
130158,2084P0800X
130159,
130160,
130161,
130162,
130163,
130164,
130165,
130166,2084N0400X
130167,2084P0800X
130168,207QH0002X
130169,2084P0800X
130170,
130171,2084N0400X
130172,2084N0400X
130173,
130174,
130175,2084N0400X
130176,2084N0400X
130177,
130178,
130179,
130180,
130181,
130182,
130183,2084P0800X
130184,
130185,
130186,
130187,2084N0400X
130188,207Q00000X
130189,
130190,
130191,
130192,
130193,2084P0800X
130194,
130195,
130196,
130197,
130198,208000000X
130199,
130200,2084P0800X
130201,
130202,
130203,2084P0800X
130204,
130205,
130206,2084P0800X
130207,2084N0400X
130208,
130209,208000000X
130210,
130211,
130212,
130213,
130214,
130215,2084N0400X
130216,
130217,
130218,207Q00000X
130219,207Q00000X
130220,
130221,
130222,2084P0800X
130223,
130224,207T00000X
130225,
130226,
130227,207Q00000X
130228,2084V0102X
130229,
130230,207Q00000X
130231,
130232,
130233,
130234,
130235,
130236,
130237,
130238,
130239,
130240,
130241,
130242,
130243,
130244,207Q00000X
130245,
130246,2084P0800X
130247,
130248,
130249,
130250,
130251,
130252,207Q00000X
130253,
130254,
130255,
130256,
130257,174400000X
130258,
130259,
130260,2084P0800X
130261,208000000X
130262,
130263,207Q00000X
130264,
130265,207R00000X
130266,
130267,
130268,
130269,2084P0800X
130270,
130271,2084P0800X
130272,
130273,
130274,
130275,
130276,
130277,
130278,
130279,363AS0400X
130280,
130281,
130282,
130283,
130284,207R00000X
130285,
130286,2084P0804X
130287,2084N0400X
130288,
130289,
130290,
130291,
130292,
130293,2084P0800X
130294,
130295,
130296,
130297,2084N0400X
130298,2084P0800X
130299,
130300,
130301,
130302,
130303,207RH0003X
130304,
130305,
130306,
130307,
130308,
130309,
130310,
130311,
130312,
130313,
130314,
130315,
130316,
130317,
130318,
130319,
130320,
130321,
130322,2084N0400X
130323,
130324,
130325,
130326,
130327,2084P0800X
130328,2084B0040X
130329,
130330,2084P0800X
130331,
130332,2084P0800X
130333,
130334,
130335,
130336,
130337,
130338,207ZP0105X
130339,
130340,
130341,
130342,
130343,
130344,
130345,
130346,
130347,
130348,
130349,
130350,
130351,207Q00000X
130352,
130353,
130354,
130355,
130356,207Q00000X
130357,
130358,2084N0400X
130359,
130360,2084N0400X
130361,
130362,
130363,2084N0400X
130364,
130365,
130366,
130367,
130368,
130369,2084P0804X
130370,
130371,
130372,
130373,
130374,207RG0300X
130375,
130376,
130377,
130378,207R00000X
130379,
130380,
130381,
130382,207ZP0105X
130383,
130384,
130385,207T00000X
130386,
130387,
130388,
130389,
130390,
130391,2084N0400X
130392,207RP1001X
130393,
130394,2084N0400X
130395,
130396,
130397,
130398,
130399,2084P0800X
130400,2084N0400X
130401,
130402,
130403,
130404,2084P0800X
130405,207Q00000X
130406,207Q00000X
130407,
130408,2084P0800X
130409,2084N0400X
130410,2084P0800X
130411,
130412,2084N0400X
130413,
130414,
130415,
130416,
130417,
130418,2084N0400X
130419,207Q00000X
130420,207QG0300X
130421,2084N0400X
130422,
130423,
130424,
130425,
130426,
130427,
130428,
130429,
130430,
130431,208100000X
130432,
130433,
130434,
130435,
130436,
130437,
130438,
130439,207R00000X
130440,
130441,
130442,
130443,
130444,
130445,
130446,
130447,
130448,
130449,
130450,
130451,
130452,
130453,
130454,
130455,
130456,
130457,
130458,
130459,
130460,
130461,
130462,207Q00000X
130463,
130464,2084P0800X
130465,
130466,
130467,
130468,
130469,
130470,
130471,
130472,
130473,2084P0800X
130474,
130475,
130476,
130477,
130478,
130479,
130480,2084P0800X
130481,
130482,
130483,207N00000X
130484,207Q00000X
130485,390200000X
130486,207R00000X
130487,
130488,
130489,
130490,
130491,
130492,
130493,2084P0800X
130494,2084P0800X
130495,207T00000X
130496,
130497,2084P0800X
130498,
130499,2084N0400X
130500,2084P0800X
130501,207N00000X
130502,174400000X
130503,
130504,
130505,
130506,
130507,
130508,
130509,
130510,208D00000X
130511,
130512,
130513,
130514,
130515,207T00000X
130516,
130517,
130518,
130519,2084P0800X
130520,
130521,2084P0800X
130522,
130523,
130524,
130525,207RP1001X
130526,
130527,
130528,
130529,
130530,
130531,2084N0400X
130532,
130533,
130534,
130535,
130536,
130537,
130538,
130539,207RG0100X
130540,
130541,174400000X
130542,2084N0400X
130543,
130544,
130545,
130546,
130547,2084P0800X
130548,
130549,
130550,2084P0800X
130551,
130552,
130553,
130554,207Q00000X
130555,2084A0401X
130556,
130557,207RP1001X
130558,
130559,
130560,
130561,
130562,
130563,
130564,
130565,2084P0800X
130566,2084N0400X
130567,207Q00000X
130568,2084N0400X
130569,
130570,208000000X
130571,
130572,
130573,207R00000X
130574,207Q00000X
130575,
130576,
130577,
130578,
130579,
130580,2084P0800X
130581,
130582,
130583,207Q00000X
130584,207R00000X
130585,2084N0400X
130586,2084P0800X
130587,2084P0800X
130588,
130589,
130590,
130591,
130592,
130593,207Q00000X
130594,
130595,
130596,
130597,
130598,
130599,207Q00000X
130600,
130601,2084N0400X
130602,
130603,2084N0400X
130604,
130605,207R00000X
130606,
130607,
130608,
130609,
130610,207Q00000X
130611,
130612,
130613,207RC0000X
130614,207Q00000X
130615,
130616,
130617,
130618,
130619,
130620,
130621,
130622,
130623,
130624,
130625,
130626,207W00000X
130627,
130628,
130629,
130630,2084N0400X
130631,
130632,
130633,
130634,
130635,
130636,207R00000X
130637,
130638,2084N0400X
130639,2084N0402X
130640,2084P0800X
130641,207RG0100X
130642,
130643,207RG0100X
130644,
130645,
130646,
130647,
130648,
130649,
130650,207N00000X
130651,
130652,
130653,
130654,207R00000X
130655,
130656,
130657,
130658,
130659,
130660,
130661,
130662,207Q00000X
130663,
130664,363LF0000X
130665,207R00000X
130666,207R00000X
130667,
130668,
130669,2084P0804X
130670,
130671,2084N0400X
130672,
130673,2084N0400X
130674,
130675,
130676,
130677,
130678,
130679,
130680,
130681,
130682,207R00000X
130683,
130684,
130685,
130686,
130687,
130688,
130689,
130690,207Q00000X
130691,
130692,207R00000X
130693,
130694,
130695,
130696,
130697,
130698,2084N0400X
130699,
130700,
130701,2084N0400X
130702,
130703,208000000X
130704,
130705,
130706,
130707,
130708,
130709,
130710,207RG0100X
130711,
130712,207Q00000X
130713,
130714,
130715,207R00000X
130716,
130717,
130718,
130719,
130720,
130721,
130722,
130723,
130724,
130725,
130726,
130727,2084A0401X
130728,
130729,2084P0800X
130730,
130731,
130732,
130733,
130734,
130735,
130736,
130737,
130738,
130739,207RC0000X
130740,
130741,207RE0101X
130742,2084P0800X
130743,2084P0800X
130744,2084P0800X
130745,207RC0200X
130746,2084P0800X
130747,
130748,
130749,
130750,
130751,207R00000X
130752,
130753,
130754,207R00000X
130755,2084N0600X
130756,
130757,207RR0500X
130758,
130759,
130760,
130761,
130762,
130763,
130764,
130765,
130766,
130767,
130768,
130769,
130770,
130771,
130772,2085R0001X
130773,
130774,2084N0400X
130775,
130776,2080P0207X
130777,207R00000X
130778,207R00000X
130779,
130780,
130781,
130782,2084N0400X
130783,
130784,
130785,
130786,
130787,2084N0400X
130788,
130789,
130790,207Q00000X
130791,
130792,
130793,
130794,
130795,
130796,
130797,
130798,2084P0800X
130799,
130800,
130801,208M00000X
130802,
130803,
130804,2084P0800X
130805,207Q00000X
130806,
130807,
130808,
130809,
130810,2084N0400X
130811,
130812,
130813,
130814,207RG0100X
130815,
130816,
130817,
130818,
130819,
130820,2084P0800X
130821,
130822,
130823,2080P0207X
130824,
130825,207Q00000X
130826,
130827,207RE0101X
130828,
130829,207Q00000X
130830,
130831,
130832,
130833,
130834,
130835,
130836,207Y00000X
130837,
130838,
130839,
130840,207R00000X
130841,
130842,208600000X
130843,
130844,207Q00000X
130845,
130846,
130847,
130848,
130849,
130850,
130851,2084N0400X
130852,
130853,2084P0800X
130854,
130855,
130856,
130857,2084P0800X
130858,2084P0800X
130859,
130860,
130861,2084P0800X
130862,2084P0800X
130863,2084N0400X
130864,
130865,
130866,
130867,
130868,
130869,
130870,
130871,207R00000X
130872,
130873,
130874,
130875,
130876,
130877,207R00000X
130878,
130879,207X00000X
130880,
130881,
130882,
130883,208000000X
130884,207RI0011X
130885,
130886,207Q00000X
130887,207R00000X
130888,
130889,2084P0804X
130890,2084P0800X
130891,
130892,
130893,207R00000X
130894,
130895,2084N0400X
130896,
130897,2084N0400X
130898,
130899,
130900,
130901,
130902,
130903,
130904,
130905,
130906,207Q00000X
130907,
130908,2084N0400X
130909,2084N0400X
130910,
130911,
130912,207Q00000X
130913,
130914,
130915,
130916,
130917,
130918,
130919,
130920,
130921,207RC0000X
130922,2084N0400X
130923,
130924,
130925,
130926,
130927,2084N0400X
130928,
130929,
130930,
130931,
130932,
130933,
130934,
130935,
130936,
130937,
130938,
130939,2084N0400X
130940,
130941,
130942,207RC0000X
130943,
130944,
130945,
130946,
130947,207Q00000X
130948,2084P0800X
130949,
130950,
130951,
130952,
130953,2084N0600X
130954,
130955,
130956,207X00000X
130957,
130958,
130959,
130960,208000000X
130961,2084N0400X
130962,
130963,
130964,
130965,208100000X
130966,
130967,
130968,2084N0400X
130969,
130970,
130971,2084N0400X
130972,2084N0400X
130973,
130974,
130975,
130976,
130977,2084P0800X
130978,
130979,207Q00000X
130980,
130981,207W00000X
130982,2084P0800X
130983,
130984,
130985,207RP1001X
130986,2084N0400X
130987,2084P0800X
130988,
130989,207Q00000X
130990,
130991,
130992,
130993,
130994,207Q00000X
130995,
130996,
130997,
130998,207R00000X
130999,
131000,
131001,
131002,
131003,207T00000X
131004,207RG0100X
131005,
131006,
131007,
131008,
131009,207T00000X
131010,
131011,
131012,
131013,
131014,207R00000X
131015,
131016,
131017,
131018,
131019,
131020,2084N0400X
131021,
131022,2084P0800X
131023,
131024,
131025,
131026,2084N0400X
131027,
131028,
131029,
131030,2084N0400X
131031,
131032,
131033,2084N0600X
131034,
131035,
131036,207R00000X
131037,
131038,
131039,207RA0000X
131040,
131041,
131042,
131043,
131044,
131045,
131046,
131047,
131048,
131049,
131050,
131051,
131052,
131053,
131054,207R00000X
131055,
131056,
131057,
131058,
131059,
131060,
131061,
131062,
131063,
131064,
131065,207Q00000X
131066,
131067,207W00000X
131068,207N00000X
131069,
131070,
131071,2084N0400X
131072,207R00000X
131073,2084P0800X
131074,207T00000X
131075,
131076,
131077,
131078,
131079,2084P0800X
131080,
131081,
131082,2084P0800X
131083,
131084,
131085,
131086,
131087,
131088,
131089,
131090,
131091,
131092,
131093,
131094,
131095,
131096,
131097,
131098,207RH0003X
131099,
131100,
131101,
131102,
131103,
131104,2084N0400X
131105,207Q00000X
131106,2084P0800X
131107,
131108,
131109,2084N0400X
131110,2084P0800X
131111,
131112,
131113,
131114,
131115,
131116,
131117,
131118,
131119,
131120,
131121,
131122,
131123,
131124,
131125,
131126,2084P0800X
131127,
131128,
131129,2084P0800X
131130,
131131,2084N0402X
131132,
131133,
131134,
131135,
131136,
131137,2084N0400X
131138,
131139,
131140,
131141,
131142,207R00000X
131143,207Q00000X
131144,
131145,
131146,207Q00000X
131147,
131148,
131149,
131150,
131151,
131152,
131153,
131154,
131155,
131156,
131157,
131158,
131159,
131160,
131161,207RC0000X
131162,
131163,
131164,
131165,
131166,
131167,2084P0800X
131168,
131169,
131170,
131171,207Q00000X
131172,
131173,
131174,
131175,
131176,
131177,2084P0804X
131178,
131179,
131180,2084N0400X
131181,
131182,
131183,
131184,
131185,
131186,
131187,
131188,207Q00000X
131189,
131190,207Q00000X
131191,
131192,207ZP0105X
131193,
131194,2084N0400X
131195,
131196,
131197,
131198,
131199,
131200,
131201,
131202,
131203,
131204,
131205,
131206,
131207,207R00000X
131208,
131209,
131210,
131211,
131212,2084N0400X
131213,2084P0800X
131214,207R00000X
131215,
131216,2084P0800X
131217,
131218,
131219,207RH0003X
131220,
131221,207R00000X
131222,
131223,
131224,
131225,
131226,207R00000X
131227,
131228,
131229,
131230,
131231,
131232,
131233,
131234,
131235,
131236,2084N0400X
131237,
131238,
131239,
131240,2084P0800X
131241,207RC0200X
131242,
131243,
131244,207R00000X
131245,
131246,
131247,207RG0100X
131248,
131249,2084N0600X
131250,
131251,207R00000X
131252,
131253,363L00000X
131254,
131255,
131256,
131257,
131258,
131259,207RI0200X
131260,2084N0400X
131261,
131262,207R00000X
131263,2084N0400X
131264,2084N0400X
131265,207R00000X
131266,
131267,2084N0400X
131268,
131269,
131270,
131271,207R00000X
131272,
131273,2084P0800X
131274,
131275,
131276,2084N0400X
131277,2085R0001X
131278,
131279,
131280,
131281,
131282,
131283,
131284,
131285,
131286,
131287,
131288,
131289,2084N0400X
131290,
131291,
131292,
131293,
131294,
131295,
131296,
131297,207R00000X
131298,
131299,2084N0400X
131300,2084N0400X
131301,
131302,2084P0800X
131303,
131304,
131305,
131306,2080P0207X
131307,
131308,207Q00000X
131309,
131310,
131311,
131312,
131313,
131314,
131315,
131316,
131317,2084P0800X
131318,
131319,
131320,2084P0804X
131321,
131322,208000000X
131323,
131324,2084P0800X
131325,
131326,
131327,
131328,
131329,2084F0202X
131330,
131331,2084N0400X
131332,207Q00000X
131333,
131334,207N00000X
131335,
131336,
131337,2084P0800X
131338,
131339,
131340,
131341,363AM0700X
131342,
131343,207RG0100X
131344,
131345,2084N0402X
131346,207Q00000X
131347,2084P0800X
131348,
131349,
131350,
131351,
131352,
131353,
131354,207R00000X
131355,2084P0800X
131356,
131357,
131358,208000000X
131359,
131360,
131361,
131362,2085R0202X
131363,
131364,2084P0800X
131365,
131366,2084P0800X
131367,
131368,
131369,
131370,2084N0400X
131371,
131372,
131373,207Q00000X
131374,
131375,
131376,2084P0800X
131377,207R00000X
131378,
131379,2084P0800X
131380,
131381,
131382,
131383,207RN0300X
131384,
131385,
131386,
131387,
131388,
131389,207RC0000X
131390,
131391,207RR0500X
131392,
131393,2084P0800X
131394,
131395,207T00000X
131396,
131397,
131398,
131399,390200000X
131400,
131401,2084N0400X
131402,
131403,
131404,
131405,
131406,
131407,
131408,
131409,
131410,
131411,207R00000X
131412,
131413,207Q00000X
131414,
131415,
131416,
131417,
131418,
131419,
131420,
131421,2084P0800X
131422,2084N0400X
131423,
131424,2084N0400X
131425,
131426,
131427,207R00000X
131428,
131429,
131430,2084N0400X
131431,2084N0600X
131432,
131433,
131434,2084P0800X
131435,
131436,
131437,2084P0800X
131438,
131439,
131440,
131441,
131442,
131443,
131444,207T00000X
131445,
131446,
131447,207RG0300X
131448,207RR0500X
131449,
131450,
131451,
131452,
131453,
131454,
131455,208VP0014X
131456,
131457,2084N0400X
131458,2084N0400X
131459,
131460,
131461,207Q00000X
131462,2084N0400X
131463,207Q00000X
131464,
131465,
131466,207RC0000X
131467,
131468,
131469,
131470,
131471,
131472,207R00000X
131473,
131474,
131475,
131476,207Q00000X
131477,
131478,
131479,
131480,
131481,2084P0800X
131482,
131483,207T00000X
131484,
131485,
131486,
131487,
131488,207L00000X
131489,
131490,
131491,
131492,
131493,
131494,
131495,
131496,207Q00000X
131497,
131498,
131499,
131500,
131501,
131502,
131503,
131504,
131505,207RE0101X
131506,2084P0800X
131507,
131508,
131509,
131510,
131511,
131512,2084N0400X
131513,
131514,
131515,
131516,
131517,
131518,
131519,2084P0804X
131520,2084N0400X
131521,
131522,2084N0400X
131523,
131524,
131525,
131526,
131527,2084P0800X
131528,
131529,
131530,2084N0400X
131531,
131532,
131533,2084P0800X
131534,
131535,
131536,
131537,
131538,
131539,
131540,
131541,
131542,208G00000X
131543,
131544,207Q00000X
131545,
131546,2084P0800X
131547,2084N0400X
131548,
131549,2084P0800X
131550,
131551,
131552,
131553,
131554,207Q00000X
131555,
131556,
131557,207R00000X
131558,
131559,
131560,
131561,
131562,
131563,
131564,
131565,
131566,
131567,207Q00000X
131568,207R00000X
131569,
131570,2080A0000X
131571,
131572,
131573,
131574,
131575,207Q00000X
131576,
131577,
131578,
131579,207R00000X
131580,
131581,
131582,
131583,
131584,
131585,
131586,
131587,
131588,207R00000X
131589,
131590,
131591,
131592,
131593,
131594,
131595,
131596,
131597,
131598,
131599,
131600,
131601,
131602,207Q00000X
131603,
131604,
131605,207Q00000X
131606,
131607,
131608,2084P0800X
131609,
131610,
131611,
131612,207R00000X
131613,207RH0003X
131614,2084P0800X
131615,2084N0400X
131616,
131617,
131618,
131619,2084A0401X
131620,
131621,
131622,
131623,
131624,2084N0400X
131625,
131626,207Q00000X
131627,
131628,2084N0400X
131629,
131630,
131631,
131632,
131633,
131634,
131635,
131636,
131637,207Q00000X
131638,2084N0400X
131639,208M00000X
131640,207VE0102X
131641,2084P0800X
131642,
131643,
131644,
131645,
131646,
131647,2086S0129X
131648,
131649,
131650,2084P0800X
131651,
131652,
131653,
131654,2084P0800X
131655,208100000X
131656,
131657,
131658,
131659,2084N0400X
131660,
131661,
131662,207RI0200X
131663,
131664,
131665,
131666,
131667,
131668,
131669,
131670,
131671,
131672,
131673,
131674,
131675,
131676,
131677,
131678,
131679,
131680,
131681,207R00000X
131682,207Q00000X
131683,
131684,
131685,
131686,2084P0800X
131687,
131688,207R00000X
131689,207Q00000X
131690,
131691,
131692,207RG0100X
131693,
131694,
131695,
131696,
131697,2084N0400X
131698,
131699,
131700,207R00000X
131701,208000000X
131702,
131703,
131704,
131705,
131706,
131707,207RG0300X
131708,
131709,
131710,
131711,
131712,
131713,2084P0800X
131714,
131715,
131716,207R00000X
131717,
131718,
131719,
131720,207Q00000X
131721,
131722,
131723,
131724,
131725,
131726,
131727,
131728,
131729,
131730,
131731,
131732,
131733,
131734,2084P0800X
131735,
131736,2084N0400X
131737,
131738,
131739,
131740,
131741,
131742,
131743,
131744,
131745,
131746,
131747,2084N0402X
131748,
131749,2084N0400X
131750,2084P0800X
131751,
131752,
131753,2084N0400X
131754,207R00000X
131755,
131756,
131757,
131758,
131759,207Q00000X
131760,
131761,
131762,
131763,2084P0800X
131764,2084N0400X
131765,
131766,207R00000X
131767,
131768,
131769,
131770,
131771,
131772,
131773,2084N0400X
131774,2084N0400X
131775,
131776,
131777,2084N0400X
131778,
131779,
131780,207T00000X
131781,2084N0400X
131782,
131783,
131784,
131785,
131786,2084N0400X
131787,2084P0800X
131788,
131789,
131790,207RE0101X
131791,
131792,
131793,207RC0000X
131794,207Q00000X
131795,
131796,2084P0800X
131797,
131798,
131799,
131800,
131801,207Q00000X
131802,
131803,
131804,
131805,
131806,
131807,
131808,
131809,207Q00000X
131810,
131811,
131812,207Q00000X
131813,
131814,
131815,
131816,208G00000X
131817,
131818,2084N0400X
131819,
131820,
131821,
131822,
131823,207R00000X
131824,
131825,
131826,207Q00000X
131827,
131828,207Q00000X
131829,2084N0400X
131830,
131831,
131832,
131833,
131834,
131835,
131836,
131837,2084N0400X
131838,207Q00000X
131839,207R00000X
131840,207Q00000X
131841,
131842,
131843,207R00000X
131844,
131845,
131846,
131847,
131848,207Q00000X
131849,
131850,
131851,2084N0400X
131852,
131853,363L00000X
131854,2084N0400X
131855,
131856,2084P0800X
131857,
131858,2084N0400X
131859,
131860,
131861,
131862,2084P0800X
131863,207Q00000X
131864,207R00000X
131865,
131866,
131867,
131868,2084N0402X
131869,
131870,
131871,
131872,207RC0000X
131873,2084P0800X
131874,
131875,
131876,
131877,
131878,207Q00000X
131879,
131880,
131881,
131882,207Q00000X
131883,
131884,
131885,
131886,2084N0400X
131887,
131888,
131889,
131890,
131891,207Q00000X
131892,
131893,
131894,207Q00000X
131895,
131896,
131897,
131898,207Q00000X
131899,
131900,
131901,207Q00000X
131902,
131903,
131904,
131905,
131906,
131907,
131908,
131909,
131910,
131911,2084P0800X
131912,2084P0800X
131913,
131914,207Q00000X
131915,2084P0800X
131916,
131917,
131918,207R00000X
131919,207Q00000X
131920,
131921,
131922,
131923,
131924,208000000X
131925,
131926,
131927,207Q00000X
131928,
131929,2084P0800X
131930,
131931,
131932,2084N0400X
131933,
131934,
131935,207Q00000X
131936,207V00000X
131937,207Q00000X
131938,
131939,
131940,
131941,207VX0000X
131942,
131943,
131944,
131945,
131946,2084N0400X
131947,
131948,
131949,
131950,
131951,
131952,
131953,
131954,
131955,
131956,
131957,
131958,2084P0800X
131959,
131960,
131961,
131962,
131963,
131964,1835N1003X
131965,
131966,207R00000X
131967,
131968,
131969,
131970,
131971,
131972,
131973,
131974,
131975,
131976,
131977,
131978,
131979,
131980,207Q00000X
131981,
131982,
131983,
131984,
131985,2084N0400X
131986,
131987,
131988,
131989,
131990,2084N0400X
131991,
131992,
131993,2084P0800X
131994,
131995,
131996,2084P0800X
131997,
131998,2084N0400X
131999,
132000,
132001,
132002,
132003,
132004,
132005,
132006,
132007,
132008,2084N0400X
132009,
132010,
132011,
132012,207R00000X
132013,
132014,
132015,
132016,207R00000X
132017,
132018,
132019,
132020,
132021,
132022,207R00000X
132023,
132024,
132025,
132026,
132027,2085R0001X
132028,
132029,
132030,207Q00000X
132031,
132032,
132033,
132034,
132035,
132036,
132037,
132038,
132039,207W00000X
132040,
132041,
132042,
132043,2084P0800X
132044,
132045,204R00000X
132046,
132047,
132048,
132049,207Q00000X
132050,
132051,363LF0000X
132052,
132053,
132054,
132055,
132056,
132057,
132058,
132059,2084P0800X
132060,
132061,2084N0400X
132062,
132063,207N00000X
132064,
132065,
132066,
132067,
132068,
132069,
132070,
132071,
132072,
132073,
132074,
132075,
132076,2084N0400X
132077,
132078,
132079,
132080,207Q00000X
132081,
132082,
132083,
132084,207QA0401X
132085,
132086,
132087,207R00000X
132088,
132089,
132090,
132091,
132092,
132093,207R00000X
132094,
132095,
132096,207R00000X
132097,163W00000X
